3_digit_code;Name;Niveau;Männer;Frauen;Berufe
433;IT-Netzwerkt.,-Koord.,-Administr.,-Orga.;Spezialisten;168.260;35.970;['Datenbankverwalter/in', 'Datenbankentwickler/in', 'Netzwerkspezialist/in', 'Bachelor Professional - IT (Informationssicherheit)', 'PC-Betreuer/in', 'Softwaretester/in', 'Systemoperator/in', 'DV-Koordinator/in', 'DevOps Engineer', 'Netzwerkmanager/in', 'Anwendungssystemadministrator/in', 'IT-Entwickler/in (Weiterbildung/Ausbildung)', 'Netzwerk-Servicetechniker/in', 'DV-Anwendungskoordinator/in', 'Datenbankspezialist/in', 'Dipl.-Ing. (Uni) - Rechnersystemgestaltung und -Betrieb', 'DV-Qualitätssicherer/in', 'Deployment-/Release-Manager/in', 'Netzwerkadministrator/in', 'Security Technician', 'IT-Spezialist/in - IT-Sicherheitstechnik', 'Netztechniker/in', 'Data-Warehouse-Analyst/in', 'Techniker/in - Informatik (IT-Sicherheit)/B. Prof. Technik', 'Informationssicherheitsbeauftragte/r', 'Datenverarbeitungssystemtechniker/in', 'Koordinator/in - EDV', 'Datenbankdesigner/in', 'Identity-/Access-Manager/in', 'Data-Analyst/in', 'Datenbankmanager/in', 'IT-Konfigurationskoordinator/in', 'Techniker/in - Informatik (Netzwerktechn.)/B. Prof. Technik', 'Informatiktechniker/in - Netzwerktechnologie', 'Systemverwalter/in', 'Operator/in (EDV)', 'Site Reliability Engineer', 'IT-Administrator/in', 'EDV-Operator/in', 'IT-Service-Delivery-Manager/in', 'Systemorganisator/in (EDV)', 'Mikrooperator/in', 'Arbeitsvorbereiter/in (Rechenzentrum)', 'Bachelor Professional - IT (Systemintegration u. Vernetzung)', 'Systembetreuer/in (EDV)', 'EDV-Fachkraft', 'Netzwerkservicetechniker/in', 'Verfahrensentwickler/in (Systeme, Methoden, Tools)', 'Sicherheitstechniker/in (IT)', 'Datenbankadministrator/in', 'IT-Dispatcher/in', 'Netzwerkmanager/in - heterogene Netzwerkt./Kommunikation', 'IT-Systemadministrator/in', 'Netzwerktechniker/in', 'Berufsspezialist/in - Informationssicherheit', 'IT-Tester/in', 'Webadministrator/in', 'EDV-Koordinator/in', 'IT-Prozess-Manager/in', 'Wissensmanagementsystementwickler/in', 'IT-Testkoordinator/in', 'Berufsspezialist/in - Systemintegration und Vernetzung', 'IT-Qualitätssicherungskoordinator/in', 'EDV-Systemorganisator/in', 'Datenbankorganisator/in', 'IT-Projektkoordinator/in', 'IT-Sicherheitstechniker/in']
434;Softwareentwicklung und Programmierung;Experten;204.360;32.330;['Fintech-Entwickler/in', 'Software-Ingenieur/in', 'Dipl.-Informatiker/in (FH) - Softwaretechnik', 'Softwareentwickler/in', 'Software-Architect', 'Cloud-Architect', 'Dipl.-Ing. (Uni) - Systemsoftware', 'Informatiker/in (Hochschule) - Softwaretechnik', 'IT-Architekt/in', 'Chatbot-Entwickler/in', 'Software Engineer', 'System Engineer (IT)', 'Systemingenieur/in (EDV)', 'Systementwickler/in', 'Blockchain-Entwickler/in']
434;Softwareentwicklung und Programmierung;Fachkraefte;30.620;5.360;['Mathematisch-technische/r Assistent/in (ehem. duale Ausb.)', 'Fachinformatiker/in - Anwendungsentwicklung', 'Assistent/in - Informationstechnik/Software', 'Informatikassistent/in - Softwaretechnik', 'Mathematisch-technische/r Softwareentwickler/in', 'Mathematisch-technische/r Assistent/in', 'Mathematisch-technische/r Informatiker/in', 'Fachberater/in - Softwaretechniken', 'Assistent/in - Informatik (Softwaretechnik)', 'Assistent/in - Softwaretechnologie', 'Software-Assistent/in']
434;Softwareentwicklung und Programmierung;Spezialisten;62.680;12.280;['Organisationsprogrammierer/in', 'Anwendungsprogrammierer/in', 'Frontend-Entwickler/in', 'Berufsspezialist/in - Softwareentwicklung', 'Fullstack-Entwickler/in', 'Mobile Developer', 'Nutzerschnittstellenentwickler/in', 'Anwendungsentwickler/in', 'Applikationsprogrammierer/in', 'Bachelor Professional - IT (Softwareentwicklung)', 'Game Programmer', 'Backend-Entwickler/in', 'Softwaretechniker/in', 'Systemprogrammierer/in', 'Softwarespezialist/in', 'E-Logistik-Entwickler/in', 'IT-Lösungsentwickler/in', 'ERP-Anwendungsentwickler/in']
511;Tech.Betrieb Eisenb.,Luft,Schiffsverkehr;Experten;1.230;80;['Ingenieur/in - Anlagenbetriebs- und Schiffsbetriebstechnik', 'Ingenieur/in - Schiffsbetriebstechnik', 'Schiffsingenieur/in - Gastanker', 'Leiter/in - Maschinenanlagen (FH)', 'Schiffsingenieur/in', 'Schiffsinspektor/in (Nautik/Technik)', 'Ingenieur/in - Schiffsmaschinenbetrieb', 'Schiffsbesichtiger/in', 'Schiffsingenieur/in - Kühlanlagen', 'Schiffsoffizier/in (Schiffsingenieur/in)', 'Dipl.-Ing. (Ing.H) - Schiffsbetriebstechnik/-maschinenbetr', 'Technische/r Wachoffizier/in (FH)', 'Schiffsbetriebsingenieur/in', 'Zweite/r Technische/r Schiffsoffizier/in (FH)']
511;Tech.Betrieb Eisenb.,Luft,Schiffsverkehr;Fachkraefte;12.680;1.150;['Bordfunker/in (Luftfahrt)', 'Bootsmann/-frau/Pumpenmann/-frau', 'Flugfunker/in', 'Bordfunker/in', 'Flugzeugabfertiger/in', 'Matrose/Matrosin - Handelsschifffahrt', 'Wagenuntersucher/in (Bahn)', 'Festmacher/in', 'Schiffsbetriebstechn. Assistent/in', 'Bestmann', 'Technisch-nautische/r Offiziersassistent/in - Schiff', 'Bremser/in (Bahn)', 'Facharbeiter/in - Maschinendienst', 'Vollmatrose/-matrosin', 'Fachkraft - Schiff/Maschinendienst (ohne Befähigungszeugnis)', 'Matrose/Matrosin - Seeschifffahrt', 'Bahnbetriebsschlosser/in', 'Schiffsbetriebsassistent/in', 'Funkgehilfe/-gehilfin', 'Vollmatrose/-matrosin Handelsschifffahrt', 'Decksjunge (Schifffahrt)', 'Fachkraft Bodenverkehrsdienst im Luftverkehr', 'Motorenwart/in (Schiff)', 'Rettungsbootsmann/-frau', 'Decksmann/-frau (Seeschifffahrt)', 'Eisenbahnschlosser/in', 'Jungmann auf Schiff (Küsten-, Seeschifffahrt)', 'Achslagerprüfer/in (Bahn)', 'Schiffsmaschinenwärter/in', 'Facharbeiter/in - Deck (Matrose/Matrosin)', 'Stellwerkschlosser/in', 'Deckshelfer/in', 'Nautische/r Offiziersassistent/in', 'Technische/r Offiziersassistent/in (auf Schiff)', 'Schiffsbetriebsschlosser/in', 'Seefunker/in', 'Funker/in', 'Matrose/Matrosin', 'Leichtmatrose/-matrosin (Seeschifffahrt)', 'Schiffsfunker/in']
511;Tech.Betrieb Eisenb.,Luft,Schiffsverkehr;Spezialisten;4.930;270;['Maschinist/in - Schiff - Maschine', 'Funkmeister/in', 'Prüfer/in von Luftfahrtgerät / Certifying Staff', 'Schiffsbetriebstechniker/in', 'Naut. Wachoffizier/in (Techniker/in/Schiffsingenieur)', 'Zweite/r Technische/r Offizier/in (mit Einschr.)', 'Zweite/r Technische/r Schiffsoffizier/in', 'Schiffsmaschineningenieur/in (FS)', 'Techniker/in - Lokomotivdienst', 'Zweite/r Technische/r Schiffsoffizier/in (Fachschule)', 'Zweite/r Techn. Schiffsoffizier/in', 'Luftfahrtgeräteprüfer/in', 'Techn. Offiziersanwärter/in', 'Schiffselektrotechniker/in', 'Technische/r Wachoffizier/in', 'Erste/r Techn. Schiffsoffizier/in', 'Funkoffizier/in', 'Wagenmeister/in (Schienenverkehr)', 'Leiter/in - Maschinenanlagen', 'Dritte/r Techn. Schiffsoffizier/in', 'Seemaschinist/in', 'Techniker/in - Schiffsbetriebstechnik', 'Alleinmaschinist/in - Schiff (mit Einschr.)', 'Technische/r Wachoffizier/in (Fachschule)', 'Funktechniker/in Seefunk', 'Prüfer/in - Triebwerke', 'Leiter/in - Maschinenanlagen (FS)', 'Dritte(r) Technische/r Schiffsoffizier/in (Fachschule)', 'Schiffsmaschinist/in', 'Technische/r Flugzeugkontrolleur/in']
512;Überwachung,WartungVerkehrsinfrastruktur;Experten;850;170;['Prüfsachverständige/r - Eisenbahnbereich', 'Automatisierungsingenieur/in - Eisenbahnsich./Fernmeldetech.', 'Flugsicherungs-Wartungsingenieur/in', 'Wartungsingenieur/in - Flugsicherung', 'Ingenieur/in - Bahnbetrieb und Infrastruktur', 'Flugsicherungs-Messingenieur/in', 'Messingenieur/in - Flugsicherung']
512;Überwachung,WartungVerkehrsinfrastruktur;Fachkraefte;53.640;1.780;['Leuchtturmwärter/in', 'Straßenwärter/in', 'Tunnelwärter/in', 'Fahrbahnservice-Mitarbeiter/in', 'Schiffsbrückenaufseher/in', 'Schleusenbeamt(er/in)', 'Eisenbahnbetriebsreglerhelfer/in', 'Brückenwärter/in', 'Kanalwärter/in (nicht Abwasserkanal)', 'Wasserstraßenverkehrswart/in', 'Bauhoffacharbeiter/in', 'Straßenmarkierer/in', 'Schleusengehilfe/-gehilfin', 'Tunnelwart/in', 'Schleusenverwalter/in', 'Sperrwerkswärter/in (an Schleusen)', 'Signalfacharbeiter/in', 'Fahrbahnmarkierer/in', 'Wehrwärter/in', 'Leuchtfeuerwärter/in', 'Schleusenmaschinist/in', 'Lampenwärter/in (Leuchtfeuerwärter/in)', 'Sicherungsposten', 'Schleusenwärter/in', 'Wasserstraßenbetriebsarbeiter/in', 'Signalmechaniker/in', 'Streckenwärter/in (Bahn)', 'Straßentunnelwart/in', 'Wärter/in - Seezeichendienst']
512;Überwachung,WartungVerkehrsinfrastruktur;Spezialisten;2.030;160;['Techniker/in - Eisenbahnsicherung', 'Flussmeister/in', 'Ingenieur/in (FS) - Flugsicherung', 'Schleusenmeister/in', 'Schichtleiter/in (Schleusen/Wehranlagen)', 'Flugsicherungstechniker/in', 'Fachkraft - Verkehrsflusssteuerung (Flugsicherung)', 'Ingenieur/in (FS) - Eisenbahnsicherungstechnik', 'Wehrmeister/in', 'Flugdiensttechniker/in', 'Hafenaufseher/in (Wasserverkehr)', 'Bahnbeamt(er/in) (geh. techn. Dienst)', 'Beamt(er/in) - Bahnwesen (geh. techn. Dienst)']
513;Lagerwirt.,Post,Zustellung,Güterumschlag;Fachkraefte;529.600;149.000;['Warenausgangskontrolleur/in', 'Wiegemeister/in (amtlich)', 'Fachkraft für Materialwirtschaft', 'Vorarbeiter/in - Lagerwirtschaft, Güter- und Warenumschlag', 'Postzusteller/in', 'Facharbeiter/in - Betrieb/Verkehr Post-/Zeitungswesen', 'Assistent/in - Logistik', 'Geschirrviz/in (Hafen)', 'Fachkraft - Lagerwirtschaft', 'Fachkraft - Logistik/Materialwirtschaft', 'Facharbeiter/in - Lagerwirtschaft', 'Lagerfacharbeiter/in', 'Lagerist/in', 'Postbetriebsfacharbeiter/in', 'Briefverteiler/in', 'Zusteller/in - Post', 'Fachkraft - Lagerlogistik', 'Postfahrer/in (Bahnpost)', 'Lader/in (Schiffsgut)', 'Lagerfachkraft', 'Warenannehmer/in', 'Facharbeiter/in - Postverkehr', 'Facharbeiter/in - Umschlagprozesse/Lagerwirtschaft (Lagerw.)', 'Facharbeiter/in - Umschlagprozesse/Lagerw. (Ladungskontr.)', 'Hafenfacharbeiter/in', 'Lagerhalter/in', 'Schiffsentlader/in', 'Transport- und Lagerfacharbeiter/in', 'Winsch- u. Decksmann/-frau', 'Fachkraft - Brief- und Frachtverkehr', 'Briefträger/in', 'Landzusteller/in', 'Warenkommissionierer/in', 'Warenbereitsteller/in', 'Kommissionierer/in', 'Disponent/in - Lager', 'Paketbote/-botin', 'Lader/in (Transport)', 'Lascher/in (Hafen)', 'Postfacharbeiter/in', 'Seegüterkontrolleur/in', 'Fachkraft - Hafenlogistik', 'Umschlaginspektor/in (Binnenhafen)', 'Facharbeiter/in - Warenumschlag', 'Handelsfachpacker/in', 'Facharbeiter/in - Umschlag/Lagerung (Gütertransport)', 'Fachkraft - Kurier-, Express- und Postdienstleistungen', 'Versandkontrolleur/in', 'Postbote/-botin', 'Küper/in', 'Brückenaufsicht (Kai)', 'Fachkraft - Lagerwesen', 'Lagerfachhelfer/in (§66 BBiG/§42m HWO)', 'Eilzusteller/in (Post)', 'Schauermann/-frau', 'Fachpacker/in', 'Postabfertiger/in', 'Postjungbot(e/in)', 'Facharbeiter/in - Umschlag/Lagerung(Güterlagerung/Kontrolle)', 'Lagerdisponent/in', 'Facharbeiter/in - Warenbewegung', 'Paketsachbearbeiter/in', 'Teamassistent/in - Materialwirtschaft', 'Zahnlagerist/in', 'Windenmann/-frau', 'Fachlagerist/in', 'Briefzusteller/in', 'Zahnlagerist/in - Zahnlagerverwalter/in', 'Postverteiler/in', 'Facharbeiter/in - Umschlagprozesse/Lagerw. (Umschlag)', 'Abpackmaschinenbediener/in']
513;Lagerwirt.,Post,Zustellung,Güterumschlag;Helfer;762.110;303.450;['Helfer/in - Kurier-, Zustell- und Postdienstleistungen', 'Helfer/in - Lager, Versand, Transport, Verkehr', 'Möbelpacker/in', 'Hilfsarbeiter/in (Lager, Transport)', 'Beamt(er/in) - Lagerverwaltung (einf. Dienst) Bundeswehr', 'Möbelträger/in', 'Abwieger/in (Versandfertigmacher/in)', 'Kaiarbeiter/in', 'Beifahrer/in (Kraftfahrer)', 'Helfer/in - Transport, Verkehr', 'Verladearbeiter/in', 'Warenausgeber/in', 'Zeitungszusteller/in', 'Amtsbote/-botin', 'Lager- und Transportarbeiter/in', 'Abpacker/in', 'Plakatierer/in', 'Plakatkleber/in', 'Verlader/in', 'Lagerarbeiter/in', 'Abfüllmaschinenbediener/in', 'Paketsortierer/in', 'Bote/Botin', 'Transportarbeiter/in', 'Beschrifter/in (Lagerwirtschaft)', 'Verpackerhelfer/in', 'Belader/in', 'Prospektverteiler/in', 'Warensortierer/in (Lager)', 'Speicherarbeiter/in', 'Kofferträger/in', 'Lagerverwalterhelfer/in', 'Verpacker/in', 'Packer/in', 'Bürobote/Bürobotin', 'Lagerhelfer/in', 'Austräger/in', 'Beamt(er/in) - Postdienst (einf. techn. Dienst)', 'Entlader/in', 'Postsortierer/in', 'Briefsortierer/in', 'Warenpacker/in', 'Warenauszeichner/in', 'Gepäckträger/in', 'Abfüller/in', 'Wasserverkehrshelfer/in', 'Warenaufmacher/in-Versand', 'Gepäck-Servicekraft', 'Zeitungsausträger/in', 'Hafenarbeiter/in', 'Wäger/in', 'Bahnarbeiter/in', 'Auswieger/in', 'Stoffwärter/in', 'Wareneinpacker/in', 'Beifahrer/in', 'Posthelfer/in', 'Versandmitarbeiter/in', 'Wieger/in', 'Packerhelfer/in', 'Einpacker/in', 'Produktionshelfer/in - Verpackung', 'Wareneinsortierer/in', 'Versandfertigmacher/in', 'Sortierer/in', 'Transporthelfer/in', 'Zusteller/in (Zeitung)', 'Helfer/in - Lagerwirtschaft, Transport', 'Bote/Botin (Büro)']
514;Servicekräfte im Personenverkehr;Fachkraefte;18.000;36.380;['Chef de cabine (Flugbegleitung)', 'Servicekaufmann/-frau - Luftverkehr', 'Straßenbahnschaffner/in', 'Kabinenchef/in (Flugbegleitung)', 'Schaffner/in (nicht Eisenbahn)', 'Fahrgastbetreuer/in', 'Ansager/in (Flug-, Zugansage)', 'Bodensteward/-stewardess', 'Zugabfertiger/in', 'Luftsteward/-stewardess', 'Zahlmeister/in (Schiff)', 'Schlafwagenschaffner/in', 'Kaufmann/-frau - Verkehrsservice - Verkauf u. Service', 'Chefsteward/-stewardess', 'Zugbegleiter/in', 'Kaufmann/-frau - Verkehrsservice', 'Reiseberater/in (Bahn)', 'Flugansager/in', 'Air Hostess', 'Omnibusschaffner/in', 'Decksteward/-stewardess', 'Steward/Stewardess (Flugzeug)', 'Fluggastabfertiger/in', 'Zugschaffner/in', 'Bahnschaffner/in', 'Check-in-Agent/in', 'Schiffssteward/-stewardess', 'Purser/Purserette, Zahlmeister/in - Schiff', 'Kabinensteward/-stewardess', 'Kapitänsteward/-stewardess', 'Flugsteward/-stewardess', 'Mannschaftssteward/-stewardess', 'Purser/Purserette (Luftfahrt)', 'Fachkraft - Fluggastabfertigung', 'Eisenbahnschaffner/in', 'Internationale/r Luftverkehrsassistent/in', 'Busschaffner/in', 'Liegewagenschaffner/in']
514;Servicekräfte im Personenverkehr;Helfer;1.320;2.270;['Fahrkartenkontrolleur/in', 'Fahrkartenverkäufer/in', 'Flugbegleiter/in']
515;Überwachung u. Steuerung Verkehrsbetrieb;Experten;5.770;2.040;['Manager/in - Nachhaltige Mobilität', 'Ingenieur/in - Verkehrswesen', 'Dipl.-Ing. - Techn. Eisenbahn-/Luft-/Straßentransport.', 'Verkehrsmanager/in', 'Verkehrsingenieur/in', 'Flugunfalluntersucher/in', 'Dipl.-Ing. (Uni) - Masch.B. Verkehrstechn.Verkehrsingenierw.', 'Verkehrsplaner/in']
515;Überwachung u. Steuerung Verkehrsbetrieb;Fachkraefte;22.960;4.000;['Fahrbetriebsregler/in (Straßenverkehr)', 'Facharbeiter/in - Rangiertechnik', 'Flugsicherungsfachkraft', 'Flugplaner/in', 'Rangierbegleiter/in', 'Eisenbahner/in - Betriebsdienst - Fahrweg', 'Flugdatenbearbeiter/in', 'Fahrdienstleiter/in', 'Flugdienstregler/in', 'Dispatcher/in - Landverkehr', 'Flugbetriebsassistent/in', 'Rangierarbeiter/in', 'Facharbeiter/in - Betriebs- und Verkehrsdienst der Deutschen', 'Verkehrsdienstassistent/in (Flugdienst)', 'Eisenbahner/in - Zugverkehrssteuerung', 'Flugsicherungsassistent/in', 'Fachkraft - Flugabfertigung', 'Weichenwärter/in', 'Facharbeiter/in - Eisenbahnbetrieb', 'Stellwerkswärter/in', 'Flugdienstberater/in', 'Ramp-Agent/in', 'Einsatzplaner/in (Flugdienst)', 'Facharbeiter/in - Eisenbahntransporttechnik', 'Eisenbahner/in - Betriebsdienst', 'Flugdisponent/in']
515;Überwachung u. Steuerung Verkehrsbetrieb;Helfer;60;80;['Funkbediener/in (Taxibetrieb)']
515;Überwachung u. Steuerung Verkehrsbetrieb;Spezialisten;27.170;6.670;['Lotse/Lotsin', 'Techniker/in - Technologie des Straßentransportes', 'Lotsenkapitän/in', 'Seelotse/-lotsin', 'Gefahrgutbeauftragte/r', 'Verkehrsingenieur/in (FS) - Technologie des Eisenbahntransp.', 'Techniker/in - Verkehrstechnik (Personenverkehrssysteme)', 'Techniker/in - Verkehrsmanagement', 'Flugplankoordinator/in', 'Kanallotse/-lotsin', 'Flugverkehrsleiter/in', 'Sachbearbeiter/in - Luftaufsicht', 'Techniker/in - Verkehrsmanagement (Straßenverkehr)', 'Verkehrsmanagementtechniker/in', 'Verkehrstechniker/in - Eisenbahnbetrieb', 'Hafenlotse/-lotsin', 'Betriebsdiensttechniker/in (Bahn)', 'Fahrplanplaner/in', 'Revierlotse/-lotsin', 'Techniker/in - Verkehrstechnik (Eisenbahn.)/B. Prof. Technik', 'Hafenmeister/in', 'Fluglotse/Fluglotsin', 'Verkehrstechniker/in - Verkehrsmanagement', 'Techniker/in - Verkehrstechnik (Verkehrsm.)/B. Prof. Technik', 'Techniker/in - Betriebsdienst der Eisenbahn', 'Schiffslotse/-lotsin', 'Verkehrsüberwacher/in (Flugsicherung)', 'Verkehrsingenieur/in (FS) - Technologie des Kraftverkehrs', 'Techniker/in - Eisenbahnbetrieb']
516;Kaufleute - Verkehr und Logistik;Experten;48.310;14.440;['Logistiker/in', 'Dipl.-Wirtschaftsingenieur/in (FH) - Logistik', 'Logistik-Manager/in', 'Betriebswirt/in (Hochschule) - Verkehr', 'Dipl.-Ing. (Uni) - Transporttechnologie', 'Dipl.-Logistiker/in', 'Ökonom/in (Hochschule) - Verkehrswesen', 'Dipl.-Betriebswirt/in/Dipl.-Kaufmann/-frau - Logistik', 'Verkehrsbetriebswirt/in (Hochschule)', 'Verkehrswirtschaftler/in', 'Luftverkehrsmanager/in', 'Logistikbetriebswirt/in (Hochschule)', 'Dipl.-Betriebswirt/in - Logistik', 'Supply-Chain-Manager/in', 'Betriebswirt/in (Hochschule) - Logistik']
516;Kaufleute - Verkehr und Logistik;Fachkraefte;87.960;51.310;['Frachtwegdisponent/in', 'Verkehrskaufmann/-frau - Eisenbahnverkehr', 'Kaufmann/-frau im Eisenbahn- u. Straßenverkehr (Eisenbahn.)', 'Expedient/in', 'Bahnexpedient/in', 'Frachtabfertiger/in', 'Bahnagent/in', 'Sachbearbeiter/in - Disposition (Güterverkehr)', 'Kaufmann/-frau - Kurier-, Express- u. Postdienstleistungen', 'Kaufmann/-frau im Eisenbahn- u. Straßenverk. - StrV-Personen', 'Disponent/in - Güterverkehr', 'Deklarant/in', 'Frachtkontrolleur/in', 'Luftfrachtassistent/in', 'Dienstleistungsfachkraft - Postbetrieb', 'Postsachbearbeiter/in', 'Beamt(er/in) - Postdienst (mittl. techn. Dienst)', 'Duty-Officer', 'Kaufmann/-frau - Spedition und Logistikdienstleistung', 'Verkehrsassistent/in', 'Luftfrachtkaufmann/-frau', 'Luftverkehrskaufmann/-frau', 'Verkehrskaufmann/-frau - Binnenschiffsverkehr', 'Wirtschaftskaufmann/-frau - Verkehrswesen', 'Schifffahrtskaufmann/-frau - Linienf.(Linienreed.,Linienag.)', 'Frachtenprüfer/in', 'Verkehrskaufmann/-frau - Seeverkehr', 'Verkehrskaufmann/-frau - Luftverkehr', 'Logistikassistent/in', 'Verkehrskaufmann/-frau - Kraftverkehr', 'Postbeamt(er/in) (mittl. techn. Dienst)', 'Speditionskaufmann/-frau', 'Fuhrparkdisponent/in', 'Kaufmann/-frau - Reederei- und Schiffsmaklergewerbe', 'Reedereikaufmann/-frau', 'Schifffahrtskaufmann/-frau - Trampfahrt', 'Verkehrskaufmann/-frau - Spedition', 'Kaufmann/-frau - Eisenbahn- u. Straßenverkehr', 'Operationsagent/in (Luftverkehr)', 'Postverkehrskaufmann/-frau', 'Warendisponent/in', 'Kaufmann/-frau Eisenbahn-, Straßenverkehr (Straßenv.-Güter)', 'Schifffahrtskaufmann/-frau - Linienfahrt', 'Schifffahrtskaufmann/-frau - Trampf.(Trampreed.,Schiffsmak.)', 'Disponent/in - Frachtverkehr']
516;Kaufleute - Verkehr und Logistik;Spezialisten;17.620;13.270;['Bahnfachwirt/in', 'Fachwirt/in - Personenverkehr und Mobilität', 'Wirtschaftler/in - Transportwesen', 'Fachkaufmann/-frau - Vorratswirtschaft', 'Betriebswirt/in (staatl. gepr.) - Logistik', 'Fachwirt/in - Güterverk., Log./B. Prof. Transp. Manag., Log.', 'Sachbearbeiter/in - Logistik', 'Betriebswirt/in (Ausbildung) - Verkehr/Logistik', 'Fachwirt/in - Logistiksysteme/B. Prof. Logistiksysteme', 'Fachwirt/in - Verkehr', 'Betriebswirt/in (Fachschule) - Logistik/B. Prof. Wirtsch.', 'Luftfrachtagent/in', 'Verkehrsfachwirt/in (Personenverkehr)', 'Betriebswirt/in (BA) - Spedition', 'Beamt(er/in) - Postdienst (höh. techn. Dienst)', 'Schiffsklarierer/in', 'Ingenieur/in (FS) - Post- und Zeitungswesen', 'Betriebswirt/in (Fachschule) - Verkehr', 'Betriebswirt/in (BA) - Schifffahrt', 'Einkaufslogistiker/in', 'Spediteur/in', 'Befrachtungsmakler/in', 'Dipl.-Logistiker/in (BA)', 'Verkehrsfachwirt/in - Spedition', 'Postbeamt(er/in) (geh. techn. Dienst)', 'Linienagent/in', 'Zollspediteur/in', 'Ingenieurökonom/in - Soz. Betriebswirtsch. (Transportw.)', 'Beamt(er/in) - Postdienst (geh. techn. Dienst)', 'Techniker/in - Technologie der Transportprozesse', 'Fachkaufmann/-frau - Logistik', 'Verkehrsfachwirt/in - Schifffahrt', 'Wirtschaftslogistiker/in', 'Dipl.-Ing. (Uni) - Technik/Technol.Post/Zeitung./Nachrichten', 'Klarierungsmakler/in', 'Speditionsvermittler/in', 'Ladungsmakler/in', 'Bahnspediteur/in', 'Fachwirt/in - Luftverkehr', 'Verkehrsfachwirt/in', 'Logistik-Ökonom/in', 'Ökonom/in - Materialwirtschaft', 'Fachkaufmann/-frau - Logistiksysteme', 'Fachwirt/in - Bahnbetrieb', 'Techniker/in - Technologie Post- und Zeitungswesen', 'Verkehrsfachwirt/in (Güterverkehr)', 'Dipl.-Betriebswirt/in (BA) - Spedition/Transport/Logistik', 'Dipl.-Betriebswirt/in (BA) - Warenwirtschaft/Logistik', 'Schiffsmakler/in']
521;Fahrzeugführung im Straßenverkehr;Fachkraefte;911.490;67.410;['Werksfahrer/in', 'Fachkraft - Fahrbetrieb', 'Taxifahrer/in', 'Zugmaschinen-Fahrer/in (Hafen)', 'Schienenfahrzeugführer/in - Stadtverkehr', 'Fahrradkurier/in', 'Mischerfahrer/in', 'Schulbusfahrer/in', 'Fahrer/in - Personenbeförderung', 'Möbelfahrer/in', 'Fernlastfahrer/in', 'Fahrzeugschlosser/in - Berufskraftfahrer/in', 'Fahrzeugführer/in - Krankentransportwagen', 'Lastkraftwagenfahrer/in', 'Berufskraftfahrer/in', 'Dienstwagenfahrer/in', 'Kipperfahrer/in', 'Postbusfahrer/in', 'Zugmaschinenführer/in', 'Straßenbahnfahrer/in', 'Straßenkehrmaschinenfahrer/in', 'Straßenbahnführer/in', 'Sprengwagenfahrer/in', 'Kraftfahrzeugführer/in - Ver- und Entsorgung', 'Kurierfahrer/in', 'Lieferwagenfahrer/in', 'Krankentransporteur/in', 'Rettungsassistent/in - Fahrdienst', 'Trommelmischerfahrer/in', 'Fahrer/in (Baufahrzeuge)', 'Fahrzeugführer/in - Rettungswagen/Notarztwagen', 'Chauffeur/in', 'Muldenkipperfahrer/in', 'Raupenschlepperführer/in', 'Untergrundbahnwagenführer/in', 'Ambulanzfahrer/in', 'Facharbeiter/in - Städtischer Nahverkehr (Untergrundbahn)', 'Arzneimittelzusteller/in', 'Krankenwagenfahrer/in', 'Tankwagenfahrer/in', 'Trambahnführer/in', 'Kraftfahrzeugführer/in von Baufahrzeugen', 'Omnibusfahrer/in', 'Kühlwagenfahrer/in', 'Mietwagenfahrer/in', 'Betonmischerfahrer/in', 'Möbeltransporteur/in', 'Autobusfahrer/in', 'Requisitenfahrer/in', 'Rettungswagenfahrer/in', 'Schienenfahrzeugführer/in', 'Stadtbahnwagenführer/in (S-Bahn)', 'Essenausfahrer/in', 'Behindertenfahrer/in', 'Kehrmaschinenfahrer/in', 'Zugmaschinen-, Sonderfahrzeugführer/in', 'Unimogfahrer/in', 'Zeitungsfahrer/in', 'Kraftwagenfahrer/in (Güterverkehr)', 'Fernfahrer/in', 'Kurierdienstfahrer/in', 'Personenkraftwagenführer/in', 'Busfahrer/in', 'Getränkefahrer/in', 'Botenfahrer/in', 'Facharbeiter/in - Städtischer Nahverkehr (Straßenbahn)', 'Berufskraftfahrer/in - Personenverkehr', 'Berufskraftfahrer/in - Güterverkehr', 'Funktaxifahrer/in', 'U-Bahn-Fahrer/in', 'Servicefahrer/in', 'Auslieferungsfahrer/in (nicht Verkaufsfahrer/in)']
